id,title,pdf_url,doc_date,doc_type,country,project_id,web_url,source_url,content_type,md5,family_id,family_year,status
AF.document.069NINRS.n0001,Climate smart actions and strategies in north western Himalayan region for sustainable livelihoods of agriculture-dependent hill communities — Inception report,https://cdn.climatepolicyradar.org/navigator/IND/2015/climate-smart-actions-and-strategies-in-north-western-himalayan-region-for-sustainable-livelihoods-of-agriculture-dependent-hill-communities_7b6cd1af1f58b791ad97af6a28728bc3.pdf,2015-10-09T00:00:00Z,Inception report,IND,069NINRS,https://climateprojectexplorer.org/document/climate-smart-actions-and-strategies-in-north-western-himalayan-region-for-sustainable-livelihoods-of-agriculture-dependent-hill-communities_5981,https://fifspubprd.azureedge.net/afdocuments/project/35/35_Project%20Inception%20Report.pdf,application/pdf,7b6cd1af1f58b791ad97af6a28728bc3,AF.family.069NINRS.0,2015,out_of_scope_geo
AF.document.069NINRS.n0005,Climate smart actions and strategies in north western Himalayan region for sustainable livelihoods of agriculture-dependent hill communities — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/IND/2015/climate-smart-actions-and-strategies-in-north-western-himalayan-region-for-sustainable-livelihoods-of-agriculture-dependent-hill-communities_9dc7a3be21bfac68cd1e9e13df5ada96.pdf,2015-10-09T00:00:00Z,Mid-term evaluation,IND,069NINRS,https://climateprojectexplorer.org/document/climate-smart-actions-and-strategies-in-north-western-himalayan-region-for-sustainable-livelihoods-of-agriculture-dependent-hill-communities_5981,https://fifspubprd.azureedge.net/afdocuments/project/35/Midterm%20Evaluation%20Report_AF%20Project_Uttarakhand.pdf,application/pdf,9dc7a3be21bfac68cd1e9e13df5ada96,AF.family.069NINRS.0,2015,out_of_scope_geo
AF.document.065NKENMR.n0000,Integrated Programme To Build Resilience To Climate Change & Adaptive Capacity Of Vulnerable Communities In Kenya — Project document,https://cdn.climatepolicyradar.org/navigator/KEN/2014/integrated-programme-to-build-resilience-to-climate-change-adaptive-capacity-of-vulnerable-communities-in-kenya_4e2050b0be56ed1d1c3bc2fa5690247c.pdf,2014-10-10T00:00:00Z,Project document,KEN,065NKENMR,https://climateprojectexplorer.org/document/integrated-programme-to-build-resilience-to-climate-change-adaptive-capacity-of-vulnerable-communities-in-kenya_4239,https://fifspubprd.azureedge.net/afdocuments/project/8/8_Kenya%20Climate%20Change%20Adaptation%20programme%20proposal_full.pdf,application/pdf,4e2050b0be56ed1d1c3bc2fa5690247c,AF.family.065NKENMR.0,2014,parked
AF.document.065NKENMR.n0003,Integrated Programme To Build Resilience To Climate Change & Adaptive Capacity Of Vulnerable Communities In Kenya — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/KEN/2014/integrated-programme-to-build-resilience-to-climate-change-adaptive-capacity-of-vulnerable-communities-in-kenya_19525506fe27fc7a011c47a34927ee4a.pdf,2014-10-10T00:00:00Z,Mid-term evaluation,KEN,065NKENMR,https://climateprojectexplorer.org/document/integrated-programme-to-build-resilience-to-climate-change-adaptive-capacity-of-vulnerable-communities-in-kenya_4239,https://fifspubprd.azureedge.net/afdocuments/project/8/8_KCCAP%20MID-TERM%20EVALUATION%20REPORT.pdf,application/pdf,19525506fe27fc7a011c47a34927ee4a,AF.family.065NKENMR.0,2014,kept
AF.document.046MGHWR.n0000,Increased Resilience to Climate Change in Northern Ghana through the Management of Water Resources and Diversification of Livelihoods — Project document,https://cdn.climatepolicyradar.org/navigator/GHA/2015/increased-resilience-to-climate-change-in-northern-ghana-through-the-management-of-water-resources-and-diversification-of-livelihoods_adbef56c58ea129bd8f4df0cbc861347.pdf,2015-03-05T00:00:00Z,Project document,GHA,046MGHWR,https://climateprojectexplorer.org/document/increased-resilience-to-climate-change-in-northern-ghana-through-the-management-of-water-resources-and-diversification-of-livelihoods_6d52,https://fifspubprd.azureedge.net/afdocuments/project/6/6_RESUBMISSION_Ghana%20AF_proposal_%2029%20January%202015.pdf,application/pdf,adbef56c58ea129bd8f4df0cbc861347,AF.family.046MGHWR.0,2015,parked
AF.document.046MGHWR.n0004,Increased Resilience to Climate Change in Northern Ghana through the Management of Water Resources and Diversification of Livelihoods — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/GHA/2015/increased-resilience-to-climate-change-in-northern-ghana-through-the-management-of-water-resources-and-diversification-of-livelihoods_b896b04d01c3d098f438bd1a93bba247.pdf,2015-03-05T00:00:00Z,Mid-term evaluation,GHA,046MGHWR,https://climateprojectexplorer.org/document/increased-resilience-to-climate-change-in-northern-ghana-through-the-management-of-water-resources-and-diversification-of-livelihoods_6d52,https://fifspubprd.azureedge.net/afdocuments/project/6/6_4952_AF_Ghana_MTE%20report.pdf,application/pdf,b896b04d01c3d098f438bd1a93bba247,AF.family.046MGHWR.0,2015,kept
AF.document.046MGHWR.n0005,Increased Resilience to Climate Change in Northern Ghana through the Management of Water Resources and Diversification of Livelihoods — Final evaluation report,https://cdn.climatepolicyradar.org/navigator/GHA/2015/increased-resilience-to-climate-change-in-northern-ghana-through-the-management-of-water-resources-and-diversification-of-livelihoods_85d43de76b927cb47519fdbbe16bbdb0.pdf,2015-03-05T00:00:00Z,Final evaluation,GHA,046MGHWR,https://climateprojectexplorer.org/document/increased-resilience-to-climate-change-in-northern-ghana-through-the-management-of-water-resources-and-diversification-of-livelihoods_6d52,https://fifspubprd.azureedge.net/afdocuments/project/6/6_AF%20Project%20Ghana%20-Final%20Terminal%20Evaluation%20Report%200321%20with%20clearance.pdf,application/pdf,85d43de76b927cb47519fdbbe16bbdb0,AF.family.046MGHWR.0,2015,kept
AF.document.AF00000099.n0000,"Enhancing Climate Resilience in San Cristóbal province, Dominican Republic Integrated Water Resources Management and Rural Development Programme — Project document",https://cdn.climatepolicyradar.org/navigator/DOM/2019/enhancing-climate-resilience-in-san-cristobal-province-dominican-republic-integrated-water-resources-management-and-rural-development-programme_a0e6ab2f09400e24ad545870e68d1491.pdf,2019-03-15T00:00:00Z,Project document,DOM,AF00000099,https://climateprojectexplorer.org/document/enhancing-climate-resilience-in-san-cristobal-province-dominican-republic-integrated-water-resources-management-and-rural-development-programme_24f8,https://fifspubprd.azureedge.net/afdocuments/project/4133/4133_For-web_Dominican-Republic.pdf,application/pdf,a0e6ab2f09400e24ad545870e68d1491,AF.family.AF00000099.0,2019,out_of_scope_geo
AF.document.AF00000099.n0001,"Enhancing Climate Resilience in San Cristóbal province, Dominican Republic Integrated Water Resources Management and Rural Development Programme — Project concept",https://cdn.climatepolicyradar.org/navigator/DOM/2019/enhancing-climate-resilience-in-san-cristobal-province-dominican-republic-integrated-water-resources-management-and-rural-development-programme_7e8b73d7cf2fe17efe35c6a6007c6c5a.pdf,2019-03-15T00:00:00Z,Project concept,DOM,AF00000099,https://climateprojectexplorer.org/document/enhancing-climate-resilience-in-san-cristobal-province-dominican-republic-integrated-water-resources-management-and-rural-development-programme_24f8,https://fifspubprd.azureedge.net/afdocuments/project/4133/4133_Concept%20for%20Dominican%20Republic%20IDDI.pdf,application/pdf,7e8b73d7cf2fe17efe35c6a6007c6c5a,AF.family.AF00000099.0,2019,out_of_scope_geo
AF.document.AF00000099.n0005,"Enhancing Climate Resilience in San Cristóbal province, Dominican Republic Integrated Water Resources Management and Rural Development Programme — Mid-term evaluation report",https://cdn.climatepolicyradar.org/navigator/DOM/2019/enhancing-climate-resilience-in-san-cristobal-province-dominican-republic-integrated-water-resources-management-and-rural-development-programme_0afc592c2c8b73928b143a023977c454.pdf,2019-03-15T00:00:00Z,Mid-term evaluation,DOM,AF00000099,https://climateprojectexplorer.org/document/enhancing-climate-resilience-in-san-cristobal-province-dominican-republic-integrated-water-resources-management-and-rural-development-programme_24f8,https://fifspubprd.azureedge.net/afdocuments/project/4133/4133_Informe.Final.EMT.en%20FV.pdf,application/pdf,0afc592c2c8b73928b143a023977c454,AF.family.AF00000099.0,2019,out_of_scope_geo
AF.document.044MPYFR.n0000,Ecosystem Based Approaches for Reducing the Vulnerability of Food Security to the Impacts of Climate Change in the Chaco region of Paraguay — Project document,https://cdn.climatepolicyradar.org/navigator/PRY/2017/ecosystem-based-approaches-for-reducing-the-vulnerability-of-food-security-to-the-impacts-of-climate-change-in-the-chaco-region-of-paraguay_a34895a5063b29d1a62540a86898c4dc.pdf,2017-03-17T00:00:00Z,Project document,PRY,044MPYFR,https://climateprojectexplorer.org/document/ecosystem-based-approaches-for-reducing-the-vulnerability-of-food-security-to-the-impacts-of-climate-change-in-the-chaco-region-of-paraguay_d43c,https://fifspubprd.azureedge.net/afdocuments/project/66/66_170206%20AF%20UNEP%20Paraguay%20Project%20Proposal%20v3%20CLEAN%20version.pdf,application/pdf,a34895a5063b29d1a62540a86898c4dc,AF.family.044MPYFR.0,2017,out_of_scope_geo
AF.document.044MPYFR.n0001,Ecosystem Based Approaches for Reducing the Vulnerability of Food Security to the Impacts of Climate Change in the Chaco region of Paraguay — Inception report,https://cdn.climatepolicyradar.org/navigator/PRY/2017/ecosystem-based-approaches-for-reducing-the-vulnerability-of-food-security-to-the-impacts-of-climate-change-in-the-chaco-region-of-paraguay_5ff91827152f8700936c72eca4977453.pdf,2017-03-17T00:00:00Z,Inception report,PRY,044MPYFR,https://climateprojectexplorer.org/document/ecosystem-based-approaches-for-reducing-the-vulnerability-of-food-security-to-the-impacts-of-climate-change-in-the-chaco-region-of-paraguay_d43c,https://fifspubprd.azureedge.net/afdocuments/project/66/66_190527%20INCEPTION%20WORKSHOP%20REPORT%20-%20EN.pdf,application/pdf,5ff91827152f8700936c72eca4977453,AF.family.044MPYFR.0,2017,out_of_scope_geo
AF.document.044MPYFR.n0005,Ecosystem Based Approaches for Reducing the Vulnerability of Food Security to the Impacts of Climate Change in the Chaco region of Paraguay — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/PRY/2017/ecosystem-based-approaches-for-reducing-the-vulnerability-of-food-security-to-the-impacts-of-climate-change-in-the-chaco-region-of-paraguay_dfddc596f2fc56fc356cbc80321bcd6a.pdf,2017-03-17T00:00:00Z,Mid-term evaluation,PRY,044MPYFR,https://climateprojectexplorer.org/document/ecosystem-based-approaches-for-reducing-the-vulnerability-of-food-security-to-the-impacts-of-climate-change-in-the-chaco-region-of-paraguay_d43c,https://fifspubprd.azureedge.net/afdocuments/project/66/UNEP_MTR_EbA_Chaco_Paraguay_20230712_rev20240321_FINAL.pdf,application/pdf,dfddc596f2fc56fc356cbc80321bcd6a,AF.family.044MPYFR.0,2017,out_of_scope_geo
AF.document.AF00000103.n0000,Increasing the resilience of informal urban settlements in Fiji that are highly vulnerable to climate change and disaster risks — Project document,https://cdn.climatepolicyradar.org/navigator/FJI/2017/increasing-the-resilience-of-informal-urban-settlements-in-fiji-that-are-highly-vulnerable-to-climate-change-and-disaster-risks_5db8f039ed20e8cd2b1fc95c0f60cd21.pdf,2017-10-10T00:00:00Z,Project document,FJI,AF00000103,https://climateprojectexplorer.org/document/increasing-the-resilience-of-informal-urban-settlements-in-fiji-that-are-highly-vulnerable-to-climate-change-and-disaster-risks_8ebe,https://fifspubprd.azureedge.net/afdocuments/project/4136/4136_AF%20full%20project%20document%20Republic%20of%20Fiji%20%20UN%20Habitat%204%20sept%202017.pdf,application/pdf,5db8f039ed20e8cd2b1fc95c0f60cd21,AF.family.AF00000103.0,2017,out_of_scope_geo
AF.document.AF00000103.n0001,Increasing the resilience of informal urban settlements in Fiji that are highly vulnerable to climate change and disaster risks — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/FJI/2017/increasing-the-resilience-of-informal-urban-settlements-in-fiji-that-are-highly-vulnerable-to-climate-change-and-disaster-risks_088908dd10583f54871ca090e6f64bd2.pdf,2017-10-10T00:00:00Z,Mid-term evaluation,FJI,AF00000103,https://climateprojectexplorer.org/document/increasing-the-resilience-of-informal-urban-settlements-in-fiji-that-are-highly-vulnerable-to-climate-change-and-disaster-risks_8ebe,https://fifspubprd.azureedge.net/afdocuments/project/4136/4136_MIDTERM%20EVALUATION%20FRIS_final.pdf,application/pdf,088908dd10583f54871ca090e6f64bd2,AF.family.AF00000103.0,2017,out_of_scope_geo
AF.document.031MSCWR.n0000,Ecosystem Based Adaptation to Climate Change in Seychelles — Project document,https://cdn.climatepolicyradar.org/navigator/SYC/2012/ecosystem-based-adaptation-to-climate-change-in-seychelles_00858245c298f332ccf07b13dbb82b98.pdf,2012-12-20T00:00:00Z,Project document,SYC,031MSCWR,https://climateprojectexplorer.org/document/ecosystem-based-adaptation-to-climate-change-in-seychelles_a094,https://fifspubprd.azureedge.net/afdocuments/project/19/19_RESUBMISSION_AF%20Proposal%20EBA_Seychelles_8Oct12-1.pdf,application/pdf,00858245c298f332ccf07b13dbb82b98,AF.family.031MSCWR.0,2012,parked
AF.document.031MSCWR.n0001,Ecosystem Based Adaptation to Climate Change in Seychelles — Inception report,https://cdn.climatepolicyradar.org/navigator/SYC/2012/ecosystem-based-adaptation-to-climate-change-in-seychelles_a710e40efeddedd55dc00972780f2e0a.pdf,2012-12-20T00:00:00Z,Inception report,SYC,031MSCWR,https://climateprojectexplorer.org/document/ecosystem-based-adaptation-to-climate-change-in-seychelles_a094,https://fifspubprd.azureedge.net/afdocuments/project/19/19_PIMS%204775%20-%20EBA%20Project%20Inception%20Workshop%20Report%20ver3.pdf,application/pdf,a710e40efeddedd55dc00972780f2e0a,AF.family.031MSCWR.0,2012,parked
AF.document.031MSCWR.n0002,Ecosystem Based Adaptation to Climate Change in Seychelles — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/SYC/2012/ecosystem-based-adaptation-to-climate-change-in-seychelles_97af743f8d8bf97de8019672d93908b2.pdf,2012-12-20T00:00:00Z,Mid-term evaluation,SYC,031MSCWR,https://climateprojectexplorer.org/document/ecosystem-based-adaptation-to-climate-change-in-seychelles_a094,https://fifspubprd.azureedge.net/afdocuments/project/19/19_4775_AF-Seychelles_MidTermReport_Oct2018.pdf,application/pdf,97af743f8d8bf97de8019672d93908b2,AF.family.031MSCWR.0,2012,kept
AF.document.029MLKRR.n0000,Addressing Climate Change Impacts on Marginalized Agricultural Communities Living in the Mahaweli River Basin of Sri Lanka — Project document,https://cdn.climatepolicyradar.org/navigator/LKA/2012/addressing-climate-change-impacts-on-marginalized-agricultural-communities-living-in-the-mahaweli-river-basin-of-sri-lanka_9e232f6cb001bf3940ad8018203a4b99.pdf,2012-12-14T00:00:00Z,Project document,LKA,029MLKRR,https://climateprojectexplorer.org/document/addressing-climate-change-impacts-on-marginalized-agricultural-communities-living-in-the-mahaweli-river-basin-of-sri-lanka_bb22,https://fifspubprd.azureedge.net/afdocuments/project/39/39_Final%20sri%20lanka.pdf,application/pdf,9e232f6cb001bf3940ad8018203a4b99,AF.family.029MLKRR.0,2012,out_of_scope_geo
AF.document.029MLKRR.n0002,Addressing Climate Change Impacts on Marginalized Agricultural Communities Living in the Mahaweli River Basin of Sri Lanka — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/LKA/2012/addressing-climate-change-impacts-on-marginalized-agricultural-communities-living-in-the-mahaweli-river-basin-of-sri-lanka_0ebccd1c28afcf592e0196ec62e64c34.pdf,2012-12-14T00:00:00Z,Mid-term evaluation,LKA,029MLKRR,https://climateprojectexplorer.org/document/addressing-climate-change-impacts-on-marginalized-agricultural-communities-living-in-the-mahaweli-river-basin-of-sri-lanka_bb22,https://fifspubprd.azureedge.net/afdocuments/project/39/39_MTR%20report%20final.pdf,application/pdf,0ebccd1c28afcf592e0196ec62e64c34,AF.family.029MLKRR.0,2012,out_of_scope_geo
AF.document.029MLKRR.n0003,Addressing Climate Change Impacts on Marginalized Agricultural Communities Living in the Mahaweli River Basin of Sri Lanka — Project completion report,https://cdn.climatepolicyradar.org/navigator/LKA/2012/addressing-climate-change-impacts-on-marginalized-agricultural-communities-living-in-the-mahaweli-river-basin-of-sri-lanka_3805af64045580a49ab054ecc4a52b6e.pdf,2012-12-14T00:00:00Z,Completion report,LKA,029MLKRR,https://climateprojectexplorer.org/document/addressing-climate-change-impacts-on-marginalized-agricultural-communities-living-in-the-mahaweli-river-basin-of-sri-lanka_bb22,https://fifspubprd.azureedge.net/afdocuments/project/39/39_CCAP_Sri%20Lanka_Final%20Completion%20Report.pdf,application/pdf,3805af64045580a49ab054ecc4a52b6e,AF.family.029MLKRR.0,2012,out_of_scope_geo
